id,url,title,description,price,images,image_count,scraped_at
phone_7ba8374e20,https://www.olx.in/item/mobile-phones-c1453-used-motorola-in-gandhi-nagar-berhmapur-iid-1826414304,Moto g5 plus,"Motorola Phone for Sale – Good Condition Condition: Used but well-maintained Colour: Gold Back Camera: Single camera with LED flash Body: Metal back, sturdy build Accessories: Only phone available (charger, bill, box nahi hai) Phone bilkul sahi se kaam karta hai. Daily use ke liye perfect hai — calling, WhatsApp, YouTube sab smooth chal jata hai. - Mobile Phones",3000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_7ba8374e20/8.jpg""]",8,2025-12-07 05:41:23.414355
phone_c1dfc61ac3,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-nalasopara-east-mumbai-iid-1818292943,Iphone 13 // 128 Gb // Face id on//Brand new condition//scrach less,Iphone 13 ...128Gb Face id on Display changed Truetone on BH77 Id proof will be provide Adhar/pan No cheap deal pls - Mobile Phones,20000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_c1dfc61ac3/8.jpg""]",8,2025-12-07 05:42:52.664943
phone_5f94b961e1,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-indra-puri-loni-iid-1828302353,iPhone 6s Touch Id working,I am selling my iPhone 6s 100% Battery Health Touch Id Working Good Camera phone Only phone. Only serious buyers contact me other don't waste time Yes or no 3000 - Mobile Phones,3999,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5f94b961e1/8.jpg""]",8,2025-12-07 05:42:57.849939
phone_ca3a09ad6f,https://www.olx.in/item/mobile-phones-c1453-used-one-plus-in-shastri-nagar-meerut-iid-1828550786,OnePlus 12R 16/256 Black in Warranty,OnePlus 12R 16/256 Black in Warranty. Brand new without any scratches with back side laminated - Mobile Phones,32000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_ca3a09ad6f/8.jpg""]",8,2025-12-07 05:43:44.755425
phone_21bb114224,https://www.olx.in/item/mobile-phones-c1453-used-vivo-in-jamfal-wadi-ahmedabad-iid-1828550419,Vivo v40 new kandishan 10 monut us,New kandishan - Mobile Phones,31000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_21bb114224/8.jpg""]",8,2025-12-07 05:43:49.512621
phone_5c0de2a4a1,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-ahasanpur-garhmukteshwar-iid-1828550208,Iphone x 256gb,Battery health 100% - Mobile Phones,9000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5c0de2a4a1/8.jpg""]",8,2025-12-07 05:44:37.414866
phone_8b54c855a8,https://www.olx.in/item/mobile-phones-c1453-used-google-pixel-in-najafgarh-delhi-iid-1826933683,Google Pixel 8 – Excellent Condition 8/256,"Google Pixel 8 perfect condition me hai. Screen clean, camera & battery best. Charger/box available. 1 saal huaa hai phone ko, Koi issue nahi. Price thoda negotiable. Halka sa camere ke upar scratch hai - Mobile Phones",29000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_8b54c855a8/8.jpg""]",8,2025-12-07 05:45:25.185029
phone_28269f7419,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-railway-staff-colony-sri-ganganagar-iid-1828550635,All original iphone  11 only Face ID off,All original iphone 11 only Face ID off - Mobile Phones,12000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_28269f7419/8.jpg""]",8,2025-12-07 05:45:30.885336
phone_f1387e3d71,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-vasai-west-mumbai-iid-1808855010,iPhone 13  128 gb midnight in Superb Condition Zero scratches,True tone on Face id on DISPLAY TURNS GREEN IF YOU INCREAS E THE BRIGHTNESSS ( need to change display for fix) ( DISPLAY IS ORIGINAL) IN WORKING CONDITION Battery original 76% With bill box og SKIN APPLIED AT BACK ( can be removed) - Mobile Phones,24786,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_f1387e3d71/8.jpg""]",8,2025-12-07 05:45:36.694385
phone_593fa10c50,https://www.olx.in/item/mobile-phones-c1453-used-motorola-in-choolaimedu-padmanabha-nagar-chennai-iid-1828550620,Moto G57 power 128gb New phone for Sales,Moto g57 power 128gb New phone 8gb ram box with 1 year warranty not even used purchased December 3rd - Mobile Phones,13999,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_593fa10c50/8.jpg""]",8,2025-12-07 05:46:23.328433
phone_498f1a7878,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-mumbai-maharashtra-iid-1826837359,Seal Pack iPhone 17 Pro Max 256 Orange Dual eSim Japan Variant,"Seal Pack iPhone 17 Pro Max 256 Dual eSim Japan Variant Instagram :- @igenuine_gadgets_mumbai Swastik Chambers, 2nd Flr Room 8Opp. Ashrafi Mall, Lokmanya Tilak Marg (L.T. Marg), Near Carnac Bridge, Opp Ashrafi Mall Crawford Market Mumbai – 400001, Maharashtra Landmark: Close to Carnac Bridge & Musafirkhana - Mobile Phones",124999,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/8.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/9.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_498f1a7878/10.jpg""]",10,2025-12-07 05:46:31.902279
phone_0eb48d7e7f,https://www.olx.in/item/mobile-phones-c1453-used-realme-in-bettiah-raj-colony-bagaha-iid-1828550122,C53 5g 256,8 ram 256 storge - Mobile Phones,7000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_0eb48d7e7f/8.jpg""]",8,2025-12-07 05:47:18.001052
phone_798b8c7710,https://www.olx.in/item/mobile-phones-c1453-used-samsung-in-gokuldham-mumbai-iid-1827051487,Samsung Galaxy A56 8gb 256gb Grey,"6 days old phone selling urgently. Bill, box, warranty, charger, 1yr brand warranty. original charger worth 1599 and case and glass worth 700. Will give all along. Bill - Mobile Phones",39000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_798b8c7710/8.jpg""]",8,2025-12-07 05:49:31.142428
phone_9a30889469,https://www.olx.in/item/mobile-phones-c1453-used-vivo-in-dongarpur-kailaras-iid-1828550484,Purani sabji Mandi kailaras,Phone iQOO z9s vivo ka hi - Mobile Phones,18000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_9a30889469/8.jpg""]",8,2025-12-07 05:49:38.644302
phone_b84069fcd2,https://www.olx.in/item/mobile-phones-c1453-used-iphone-in-peenya-bengaluru-iid-1826363219,Iphone 7 motherboard,Display gone completely motherboard condition. Timepass kids and Low ballerrs dont give cheap offers. Real time buyers can contact font ask iCloud passcode Only mobile OG charger also available but its unused so extra 500 for it. - Mobile Phones,800,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_b84069fcd2/8.jpg""]",8,2025-12-07 05:49:45.027321
phone_59810d344f,https://www.olx.in/item/mobile-phones-c1453-used-oppo-in-nidanpur-part-2-lakhipur-goalpara-district-iid-1828550061,Oppo F27 pro plus,Oppo F27 pro plus - Mobile Phones,15000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_59810d344f/8.jpg""]",8,2025-12-07 05:50:31.217167
phone_5d1264c285,https://www.olx.in/item/mobile-phones-c1453-used-one-plus-in-vijay-colony-dehradun-iid-1828550605,Oneplus 10R 5G (price negotiable ),Condition: Excellent / Gently Used RAM & Storage: 8GB / 128GB Color: Teal Battery Health: Great – super fast 80W/150W charging Accessories: Charger - Mobile Phones,17000,"[""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/1.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/2.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/3.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/4.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/5.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/6.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/7.jpg"", ""/content/drive/MyDrive/olx_phones_dataset/images/phone_5d1264c285/8.jpg""]",8,2025-12-07 05:52:04.041531
